FALSE,FALSE,FALSE,FALSE,02.12.2012,126 238,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"26,34 л.","19,65 грн. ","422,90 л.","2346,73 л.",,"0,00 грн. ","10 668,36 грн. ","517,58 грн. ","32 614,05 грн. ","517,58 грн. ",206,,
FALSE,FALSE,FALSE,FALSE,31.12.2021,126 478,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"23,34 л.","18,90 грн. ","422,90 л.","2370,07 л.",,"0,00 грн. ","10 668,36 грн. ","441,13 грн. ","33 055,18 грн. ","441,13 грн. ",240,,
FALSE,FALSE,FALSE,FALSE,31.12.2021,126 729,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,"18,60 грн. ","422,90 л.","2370,07 л.",,"0,00 грн. ","10 668,36 грн. ","0,00 грн. ","33 055,18 грн. ","0,00 грн. ",251,,
FALSE,FALSE,FALSE,FALSE,15.01.2022,126 956,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.","60,00 л.","30,40 грн. ","26,91 л.","18,60 грн. ","482,90 л.","2396,98 л.",,"1 824,00 грн. ","12 492,36 грн. ","500,53 грн. ","33 555,70 грн. ","2 324,53 грн. ",227,,
FALSE,FALSE,FALSE,FALSE,03.02.2022,127 202,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"30,00 л.","18,60 грн. ","482,90 л.","2426,98 л.",,"0,00 грн. ","12 492,36 грн. ","558,00 грн. ","34 113,70 грн. ","558,00 грн. ",246,,
FALSE,FALSE,FALSE,FALSE,05.03.2022,127 537,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.","20,00 л.","40,00 грн. ",,,"502,90 л.","2426,98 л.",,"800,00 грн. ","13 292,36 грн. ","0,00 грн. ","34 113,70 грн. ","800,00 грн. ",335,,
FALSE,FALSE,FALSE,FALSE,27.03.2022,127 564,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"33,50 л.","25,00 грн. ","502,90 л.","2460,48 л.",,"0,00 грн. ","13 292,36 грн. ","837,50 грн. ","34 951,20 грн. ","837,50 грн. ",27,,
FALSE,FALSE,FALSE,FALSE,02.04.2022,127 820,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"25,20 л.","27,00 грн. ","502,90 л.","2485,68 л.",,"0,00 грн. ","13 292,36 грн. ","680,40 грн. ","35 631,60 грн. ","680,40 грн. ",256,,
FALSE,FALSE,FALSE,FALSE,25.04.2022,128 256,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.","20,00 л.","35,80 грн. ",,,"522,90 л.","2485,68 л.",,"716,00 грн. ","14 008,36 грн. ","0,00 грн. ","35 631,60 грн. ","716,00 грн. ",436,,
FALSE,FALSE,FALSE,FALSE,25.04.2022,128 265,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.","24,69 л.","34,60 грн. ",,,"547,59 л.","2485,68 л.",,"854,27 грн. ","14 862,63 грн. ","0,00 грн. ","35 631,60 грн. ","854,27 грн. ",9,,
FALSE,FALSE,FALSE,FALSE,28.05.2022,128 445,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"28,15 л.","45,00 грн. ","547,59 л.","2513,83 л.",,"0,00 грн. ","14 862,63 грн. ","1 266,75 грн. ","36 898,35 грн. ","1 266,75 грн. ",180,,
FALSE,FALSE,FALSE,FALSE,26.06.2022,128 685,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"33,01 л.","39,95 грн. ","547,59 л.","2546,84 л.",,"0,00 грн. ","14 862,63 грн. ","1 318,75 грн. ","38 217,10 грн. ","1 318,75 грн. ",240,,
FALSE,FALSE,FALSE,FALSE,09.07.2022,128 879,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"22,87 л.","34,97 грн. ","547,59 л.","2569,71 л.",,"0,00 грн. ","14 862,63 грн. ","799,76 грн. ","39 016,87 грн. ","799,76 грн. ",194,,
FALSE,FALSE,FALSE,FALSE,23.07.2022,129 009,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"17,02 л.","29,27 грн. ","547,59 л.","2586,73 л.",,"0,00 грн. ","14 862,63 грн. ","498,18 грн. ","39 515,04 грн. ","498,18 грн. ",130,,
FALSE,FALSE,FALSE,FALSE,30.07.2022,129 046,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.","15,00 л.","52,00 грн. ",,,"562,59 л.","2586,73 л.",,"780,00 грн. ","15 642,63 грн. ","0,00 грн. ","39 515,04 грн. ","780,00 грн. ",37,,
FALSE,FALSE,FALSE,FALSE,07.08.2022,129 207,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"28,82 л.","27,70 грн. ","562,59 л.","2615,55 л.",,"0,00 грн. ","15 642,63 грн. ","798,31 грн. ","40 313,36 грн. ","798,31 грн. ",161,,
FALSE,FALSE,FALSE,FALSE,28.08.2022,129 341,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"19,45 л.","25,70 грн. ","562,59 л.","2635,00 л.",,"0,00 грн. ","15 642,63 грн. ","499,87 грн. ","40 813,22 грн. ","499,87 грн. ",134,,
FALSE,FALSE,FALSE,FALSE,29.08.2022,129 678,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"29,56 л.","25,90 грн. ","562,59 л.","2664,56 л.",,"0,00 грн. ","15 642,63 грн. ","765,60 грн. ","41 578,83 грн. ","765,60 грн. ",337,,
FALSE,FALSE,FALSE,FALSE,04.09.2022,130 001,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"28,22 л.","26,99 грн. ","562,59 л.","2692,78 л.",,"0,00 грн. ","15 642,63 грн. ","761,66 грн. ","42 340,48 грн. ","761,66 грн. ",323,,
FALSE,FALSE,FALSE,FALSE,08.09.2022,130 094,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"13,24 л.","26,99 грн. ","562,59 л.","2706,02 л.",,"0,00 грн. ","15 642,63 грн. ","357,35 грн. ","42 697,83 грн. ","357,35 грн. ",93,,
FALSE,FALSE,FALSE,FALSE,08.09.2022,130 424,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"30,29 л.","25,90 грн. ","562,59 л.","2736,31 л.",,"0,00 грн. ","15 642,63 грн. ","784,51 грн. ","43 482,34 грн. ","784,51 грн. ",330,,
TRUE,FALSE,FALSE,FALSE,10.09.2022,130 778,"130 778,00","0,00","0,00","0,00","583,58","0,00","0,00","0,00 л.","16675,13 л.","0,00 л.","0,00","0,00 л.","20,99 л.","49,19 грн. ","31,85 л.","25,63 грн. ","583,58 л.","2768,16 л.",,"1 032,50 грн. ","16 675,13 грн. ","816,32 грн. ","44 298,66 грн. ","1 848,81 грн. ",354,,
FALSE,FALSE,FALSE,FALSE,08.10.2022,130 978,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"30,15 л.","26,20 грн. ","583,58 л.","2798,31 л.",,"0,00 грн. ","16 675,13 грн. ","789,93 грн. ","45 088,59 грн. ","789,93 грн. ",200,,
FALSE,FALSE,FALSE,FALSE,29.10.2022,131 212,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"29,73 л.","26,99 грн. ","583,58 л.","2828,04 л.",,"0,00 грн. ","16 675,13 грн. ","802,41 грн. ","45 891,00 грн. ","802,41 грн. ",234,,
FALSE,FALSE,FALSE,FALSE,24.11.2022,131 461,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"31,50 л.","26,99 грн. ","583,58 л.","2859,54 л.",,"0,00 грн. ","16 675,13 грн. ","850,19 грн. ","46 741,19 грн. ","850,19 грн. ",249,,
FALSE,FALSE,FALSE,FALSE,04.12.2022,131 677,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"28,24 л.","26,99 грн. ","583,58 л.","2887,78 л.",,"0,00 грн. ","16 675,13 грн. ","762,20 грн. ","47 503,38 грн. ","762,20 грн. ",216,,
FALSE,TRUE,FALSE,FALSE,31.12.2022,131 814,"0,00","131 814,00","0,00","0,00","0,00","606,94","0,00","0,00 л.","0,00 л.","17913,21 л.","0,00","0,00 л.","23,36 л.","53,00 грн. ","21,50 л.","23,99 грн. ","606,94 л.","2909,28 л.",,"1 238,08 грн. ","17 913,21 грн. ","515,79 грн. ","48 019,17 грн. ","1 753,87 грн. ",137,,
FALSE,FALSE,FALSE,FALSE,18.02.2023,132 074,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"33,94 л.","22,94 грн. ","606,94 л.","2943,22 л.",,"0,00 грн. ","17 913,21 грн. ","778,58 грн. ","48 797,75 грн. ","778,58 грн. ",260,,
FALSE,FALSE,FALSE,FALSE,31.03.2023,132 332,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"34,01 л.","19,99 грн. ","606,94 л.","2977,23 л.",,"0,00 грн. ","17 913,21 грн. ","679,86 грн. ","49 477,61 грн. ","679,86 грн. ",258,,
FALSE,FALSE,FALSE,FALSE,18.04.2023,132 555,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"30,84 л.","20,05 грн. ","606,94 л.","3008,07 л.",,"0,00 грн. ","17 913,21 грн. ","618,34 грн. ","50 095,95 грн. ","618,34 грн. ",223,,
FALSE,FALSE,FALSE,FALSE,13.05.2023,132 799,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"35,49 л.","20,49 грн. ","606,94 л.","3043,56 л.",,"0,00 грн. ","17 913,21 грн. ","727,19 грн. ","50 823,14 грн. ","727,19 грн. ",244,,
FALSE,FALSE,FALSE,FALSE,03.06.2023,132 987,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"27,10 л.","22,29 грн. ","606,94 л.","3070,66 л.",,"0,00 грн. ","17 913,21 грн. ","604,06 грн. ","51 427,20 грн. ","604,06 грн. ",188,,
FALSE,FALSE,FALSE,FALSE,03.06.2023,133 266,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"21,47 л.","22,59 грн. ","606,94 л.","3092,13 л.",,"0,00 грн. ","17 913,21 грн. ","485,01 грн. ","51 912,21 грн. ","485,01 грн. ",279,,
FALSE,FALSE,FALSE,FALSE,04.06.2023,133 503,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"21,70 л.","22,99 грн. ","606,94 л.","3113,83 л.",,"0,00 грн. ","17 913,21 грн. ","498,88 грн. ","52 411,09 грн. ","498,88 грн. ",237,,
FALSE,FALSE,FALSE,FALSE,04.06.2023,133 822,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"30,00 л.","23,49 грн. ","606,94 л.","3143,83 л.",,"0,00 грн. ","17 913,21 грн. ","704,70 грн. ","53 115,79 грн. ","704,70 грн. ",319,,
FALSE,FALSE,TRUE,FALSE,14.06.2023,134 119,"0,00","0,00","134 119,00","0,00","0,00","0,00","3 177,35","0,00 л.","0,00 л.","0,00 л.","53 802,95","0,00 л.",,,"33,52 л.","20,50 грн. ","606,94 л.","3177,35 л.",,"0,00 грн. ","17 913,21 грн. ","687,16 грн. ","53 802,95 грн. ","687,16 грн. ",297,,
FALSE,FALSE,FALSE,FALSE,01.07.2023,134 364,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.","36,64 л.","47,99 грн. ","21,00 л.","23,29 грн. ","643,58 л.","3198,35 л.",,"1 758,35 грн. ","19 671,57 грн. ","489,09 грн. ","54 292,04 грн. ","2 247,44 грн. ",245,,
FALSE,FALSE,FALSE,FALSE,22.07.2023,134 511,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,"23,85 л.","22,90 грн. ","643,58 л.","3222,20 л.",,"0,00 грн. ","19 671,57 грн. ","546,17 грн. ","54 838,21 грн. ","546,17 грн. ",147,,
FALSE,FALSE,FALSE,TRUE,14.08.2023,134 693,"0,00","0,00","0,00","134 693,00","0,00","0,00","0,00","3256,60 л.","0,00 л.","0,00 л.","0,00","55598,45 л.",,,"34,40 л.","22,10 грн. ","643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","760,24 грн. ","55 598,45 грн. ","760,24 грн. ",182,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",-134 693,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,"643,58 л.","3256,60 л.",,"0,00 грн. ","19 671,57 грн. ","0,00 грн. ","55 598,45 грн. ","0,00 грн. ",0,,
FALSE,FALSE,FALSE,FALSE,,,,,,,"0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,,"3256,60 л.",,,,,,,,,
FALSE,FALSE,FALSE,FALSE,,,,,,,"0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,,"3256,60 л.",,,,,,,,,
FALSE,FALSE,FALSE,FALSE,,,,,,,"0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,,"3256,60 л.",,,,,,,,,
FALSE,FALSE,FALSE,FALSE,,,,,,,"0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,,"3256,60 л.",,,,,,,,,
FALSE,FALSE,FALSE,FALSE,,,,,,,"0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,,"3256,60 л.",,,,,,,,,
FALSE,FALSE,FALSE,FALSE,,,,,,,"0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,,"3256,60 л.",,,,,,,,,
FALSE,FALSE,FALSE,FALSE,,,,,,,"0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,,"3256,60 л.",,,,,,,,,
FALSE,FALSE,FALSE,FALSE,,,,,,,"0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,,"3256,60 л.",,,,,,,,,
FALSE,FALSE,FALSE,FALSE,,,,,,,"0,00","0,00","0,00","0,00 л.","0,00 л.","0,00 л.","0,00","0,00 л.",,,,,,"3256,60 л.",,,,,,,,,
